season,game_week,homeGoalCount,awayGoalCount,totalGoalCount,team_a_corners,team_b_corners,totalCornerCount,team_a_yellow_cards,team_b_yellow_cards,team_a_red_cards,team_b_red_cards,team_a_shotsOnTarget,team_b_shotsOnTarget,team_a_shotsOffTarget,team_b_shotsOffTarget,team_a_shots,team_b_shots,team_a_fouls,team_b_fouls,team_a_possession,team_b_possession,stadium_name,stadium_location,team_a_cards_num,team_b_cards_num,avg_odds_ft_1,avg_odds_ft_x,avg_odds_ft_2,avg_odds_ft_over15,avg_odds_ft_over25,avg_odds_ft_over35,avg_odds_btts_yes,avg_odds_btts_no,avg_odds_corners_over_85,avg_odds_corners_over_95,avg_odds_corners_under_85,avg_odds_corners_under_95,avg_odds_1st_half_over05,avg_odds_1st_half_over15,avg_odds_1st_half_under05,avg_odds_1st_half_under15,overallGoalCount,ht_goals_team_a,ht_goals_team_b,goals_2hg_team_a,goals_2hg_team_b,GoalCount_2hg,HTGoalCount,date_unix,winningTeam,no_home_away,btts_potential,goalTimingDisabled,attendance,corner_timings_recorded,card_timings_recorded,team_a_fh_corners,team_b_fh_corners,team_a_2h_corners,team_b_2h_corners,corner_fh_count,corner_2h_count,team_a_fh_cards,team_b_fh_cards,team_a_2h_cards,team_b_2h_cards,total_fh_cards,total_2h_cards,attacks_recorded,team_a_dangerous_attacks,team_b_dangerous_attacks,team_a_attacks,team_b_attacks,team_a_xg,team_b_xg,total_xg,team_a_penalties_won,team_b_penalties_won,team_a_penalty_goals,team_b_penalty_goals,team_a_penalty_missed,team_b_penalty_missed,pens_recorded,goal_timings_recorded,team_a_0_10_min_goals,team_b_0_10_min_goals,team_a_corners_0_10_min,team_b_corners_0_10_min,team_a_cards_0_10_min,team_b_cards_0_10_min,throwins_recorded,team_a_throwins,team_b_throwins,freekicks_recorded,team_a_freekicks,team_b_freekicks,goalkicks_recorded,team_a_goalkicks,team_b_goalkicks,o25_potential,o15_potential,o15HT_potential,o05HT_potential,home_name,away_name,home_ppg,away_ppg,pre_match_home_ppg,pre_match_away_ppg,pre_match_teamA_overall_ppg,pre_match_teamB_overall_ppg,u25_potential,u15_potential,team_a_xg_prematch,team_b_xg_prematch,total_xg_prematch,matches_completed_minimum,over05,over15,over25,over35,over45,over55,btts,league,temperature_celsius,wind_speed,humidity,clouds,date
2017-2018,9,3,0,3,7,5,12,2,3,0,0,6,3,7,2,13,5,19,15,50,50,Audi-Sportpark,"Am Sportpark 1, Ingolstadt",2,3,2.05,3.53,3.93,1.25,1.87,3.0,1.76,2.04,0.0,1.83,0.0,1.83,0.0,0.0,0.0,0.0,3,1,0,2,0,2,1,1506702600,45,0,88,0,8746,-1,1,-1,-1,-1,-1,-1,-1,2,2,0,1,4,1,-1,0,0,0,0,0.0,0.0,0.0,1,0,1,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,71,88,46,88,Ingolstadt,Darmstadt 98,1.12,1.18,0.25,1.67,0.88,1.88,29,13,0.0,1.46,1.46,34,True,True,True,False,False,False,False,Germany_Bundesliga_2,,,,,2017-09-29 16:30:00
2017-2018,9,3,0,3,1,5,6,0,3,0,0,5,3,7,2,12,5,13,20,44,56,Fritz-Walter-Stadion,"Fritz-Walter-Straße 1, Kaiserslautern",0,3,2.51,3.23,3.15,1.4,2.28,4.0,1.93,1.85,0.0,1.83,0.0,1.83,0.0,0.0,0.0,0.0,3,0,0,3,0,3,0,1506702600,542,0,59,0,19179,1,1,0,2,1,3,2,4,0,1,0,2,1,2,1,65,73,103,137,1.58,1.07,2.65,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,88,25,88,Kaiserslautern,Greuther Fürth,1.12,0.53,0.67,0.25,0.25,0.5,75,13,1.43,1.26,2.69,34,True,True,True,False,False,False,False,Germany_Bundesliga_2,,,,,2017-09-29 16:30:00
2017-2018,9,1,2,3,6,2,8,1,1,0,0,5,6,10,4,15,10,8,10,61,39,Max-Morlock-Stadion,"Max-Morlock-Platz 1, Nürnberg",1,1,1.96,3.73,4.05,1.2,1.69,2.63,1.57,2.37,0.0,1.73,0.0,2.0,0.0,0.0,0.0,0.0,3,0,0,1,2,3,0,1506769200,543,0,63,0,26186,1,1,2,0,4,2,2,6,0,1,1,0,1,1,1,76,53,115,95,1.85,1.44,3.29,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,63,88,50,50,Nürnberg,Arminia Bielefeld,1.65,1.24,1.75,1.75,2.0,1.75,38,13,1.44,1.3,2.74,34,True,True,True,False,False,False,True,Germany_Bundesliga_2,,,,,2017-09-30 11:00:00
2017-2018,9,1,2,3,6,4,10,0,1,0,0,5,3,5,4,10,7,7,17,57,43,Erzgebirgsstadion,"Lößnitzer Str. 95, Aue",0,1,2.7,3.35,2.81,1.33,2.08,3.5,1.79,2.0,0.0,1.8,0.0,1.91,0.0,0.0,0.0,0.0,3,0,0,1,2,3,0,1506769200,541,0,38,0,9450,1,1,3,1,3,3,4,6,0,0,0,1,0,1,1,84,68,118,93,1.59,1.15,2.74,0,0,0,0,0,0,1,1,0,0,2,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,63,13,50,Erzgebirge Aue,Union Berlin,1.53,1.12,1.5,1.0,1.63,1.5,50,38,1.53,1.09,2.62,34,True,True,True,False,False,False,True,Germany_Bundesliga_2,,,,,2017-09-30 11:00:00
2017-2018,9,3,0,3,9,1,10,0,3,0,1,9,0,13,5,22,5,16,12,61,39,Holstein-Stadion,"Westring 501, Kiel",0,4,1.96,3.7,4.08,1.2,1.71,2.63,1.57,2.36,0.0,1.73,0.0,2.0,0.0,0.0,0.0,0.0,3,2,0,1,0,1,2,1506769200,566,0,75,0,10201,1,1,2,1,7,0,3,7,0,2,0,2,2,2,1,76,38,99,75,2.56,0.6,3.15,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,63,88,50,100,Holstein Kiel,Bochum,1.82,1.12,1.75,1.0,2.0,1.25,38,13,1.66,1.75,3.41,34,True,True,True,False,False,False,False,Germany_Bundesliga_2,,,,,2017-09-30 11:00:00
2017-2018,9,0,2,2,11,2,13,0,0,0,0,10,7,7,7,17,14,10,10,43,57,Eintracht-Stadion,", ",0,0,2.55,3.35,2.99,1.33,2.08,3.75,1.8,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,2,0,1506857400,548,0,25,0,22695,1,-1,8,0,3,2,8,5,0,0,0,0,0,0,1,75,46,87,77,2.31,1.7,4.01,1,0,0,0,1,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,63,25,63,Eintracht Braunschweig,St. Pauli,1.41,1.18,2.0,2.25,1.38,1.63,75,38,1.57,1.31,2.88,34,True,True,False,False,False,False,False,Germany_Bundesliga_2,,,,,2017-10-01 11:30:00
2017-2018,9,0,2,2,5,6,11,4,2,0,0,3,4,10,7,13,11,16,27,47,53,Voith-Arena,"Schloßhaustraße 160, Heidenheim an der Brenz",4,2,2.24,3.53,3.38,1.25,1.83,3.0,1.67,2.1,0.0,1.83,0.0,1.83,0.0,0.0,0.0,0.0,2,0,1,0,1,1,1,1506857400,539,0,88,0,12100,1,1,3,3,2,3,6,5,2,1,2,1,3,3,1,59,63,109,109,1.46,1.44,2.9,0,0,0,0,0,0,1,1,0,0,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,88,100,63,63,Heidenheim,Dynamo Dresden,1.76,1.29,1.0,1.25,1.0,1.13,13,0,1.54,1.37,2.91,34,True,True,False,False,False,False,False,Germany_Bundesliga_2,,,,,2017-10-01 11:30:00
2017-2018,9,2,0,2,1,4,5,4,3,0,1,3,3,5,14,8,17,19,18,46,54,BWT-Stadion am Hardtwald,"Jahnstr. 1, Sandhausen",4,4,2.01,3.49,4.16,1.3,2.0,3.5,1.83,1.83,0.0,1.83,0.0,1.83,0.0,0.0,0.0,0.0,2,0,0,2,0,2,0,1506857400,550,0,50,0,5502,1,1,1,0,0,4,1,4,1,1,3,3,2,6,1,42,53,77,89,1.02,1.66,2.68,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,50,13,38,Sandhausen,Jahn Regensburg,1.53,1.06,2.25,1.5,1.75,1.13,50,50,1.3,1.53,2.83,34,True,True,False,False,False,False,False,Germany_Bundesliga_2,,,,,2017-10-01 11:30:00
2017-2018,9,3,1,4,2,9,11,4,2,0,0,8,8,8,11,16,19,17,14,39,61,ESPRIT arena (Düsseldorf),"Arena-Str. 1, Düsseldorf",4,2,1.69,3.98,5.45,0.0,1.77,2.9,1.58,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0,1,1,2,2,1506969000,545,0,50,0,41764,1,1,1,3,1,6,4,7,1,1,3,1,2,4,1,52,96,90,119,1.94,2.45,4.39,0,1,0,0,0,1,1,1,2,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,63,75,25,63,Fortuna Düsseldorf,MSV Duisburg,2.0,1.47,2.5,1.75,2.38,1.0,38,25,1.79,1.71,3.5,34,True,True,True,True,False,False,True,Germany_Bundesliga_2,,,,,2017-10-02 18:30:00
2017-2018,10,1,1,2,4,3,7,0,1,0,0,3,2,3,4,6,6,10,25,65,35,Millerntor-Stadion,"Auf dem Heiligengeistfeld, Hamburg",0,1,1.92,3.55,4.51,1.36,2.25,4.0,2.02,1.77,0.0,1.8,0.0,1.91,0.0,0.0,0.0,0.0,2,0,0,1,1,2,0,1507912200,-1,0,35,0,29546,1,1,1,0,3,3,1,6,0,0,0,1,0,1,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,68,78,58,78,St. Pauli,Kaiserslautern,1.35,0.94,1.0,0.0,1.78,0.56,33,23,1.51,1.17,2.68,34,True,True,False,False,False,False,True,Germany_Bundesliga_2,,,,,2017-10-13 16:30:00
2017-2018,10,0,0,0,3,3,6,2,1,0,0,5,4,5,3,10,7,9,14,48,52,Schauinsland-Reisen-Arena,"Margaretenstraße 5-7, Duisburg",2,1,2.75,3.51,2.65,1.24,1.81,3.15,1.61,2.27,0.0,1.73,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1507912200,-1,0,100,0,13855,1,1,2,2,1,1,4,2,0,0,2,1,0,3,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,63,100,38,88,MSV Duisburg,Eintracht Braunschweig,1.35,0.88,0.25,0.75,0.89,1.22,38,0,1.91,1.5,3.41,34,False,False,False,False,False,False,False,Germany_Bundesliga_2,,,,,2017-10-13 16:30:00
2017-2018,10,2,2,4,6,4,10,1,4,0,0,5,4,3,7,8,11,18,18,58,42,DDV-Stadiom (Dresden),"Lennéstraße 12, Dresden",1,4,3.05,3.47,2.44,1.25,1.93,3.25,1.68,2.15,0.0,1.83,0.0,1.83,0.0,0.0,0.0,0.0,4,1,2,1,0,1,3,1507978800,-1,0,13,0,28484,-1,1,-1,-1,-1,-1,-1,-1,0,1,1,3,1,4,-1,0,0,0,0,0.0,0.0,0.0,1,0,1,0,0,0,1,1,0,0,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,63,25,50,Dynamo Dresden,Ingolstadt,1.12,1.53,1.0,1.5,1.33,1.11,75,38,1.54,0.0,1.54,34,True,True,True,True,False,False,True,Germany_Bundesliga_2,,,,,2017-10-14 11:00:00
2017-2018,10,2,0,2,4,6,10,2,3,0,0,4,2,5,3,9,5,12,16,52,48,Vonovia Ruhrstadion,"Castropher Straße 145, Bochum",2,3,2.21,3.48,3.5,1.33,2.08,3.5,1.78,2.0,0.0,1.83,0.0,1.83,0.0,0.0,0.0,0.0,2,1,0,1,0,1,1,1507978800,540,0,50,0,13548,1,1,3,2,1,4,5,5,1,3,1,0,4,1,1,60,63,92,87,1.29,0.92,2.2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,75,50,75,Bochum,Sandhausen,1.71,1.0,1.5,1.25,1.11,1.89,50,25,1.43,1.46,2.89,34,True,True,False,False,False,False,False,Germany_Bundesliga_2,,,,,2017-10-14 11:00:00
2017-2018,10,0,2,2,5,4,9,1,0,0,0,4,11,7,6,11,17,17,10,51,49,SchücoArena,"Melanchthonstraße 31a, Bielefeld",1,0,2.58,3.5,2.84,1.29,1.93,3.25,1.67,2.17,0.0,1.83,0.0,1.83,0.0,0.0,0.0,0.0,2,0,1,0,1,1,1,1507978800,545,0,63,0,21554,-1,1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,1,1,68,52,99,89,1.47,2.21,3.68,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,63,100,50,88,Arminia Bielefeld,Fortuna Düsseldorf,1.59,1.71,1.75,2.25,1.89,2.44,38,0,1.73,1.03,2.76,34,True,True,False,False,False,False,False,Germany_Bundesliga_2,,,,,2017-10-14 11:00:00
2017-2018,10,3,5,8,4,10,14,3,3,1,0,5,14,4,8,9,22,16,9,41,59,Voith-Arena,"Schloßhaustraße 160, Heidenheim an der Brenz",5,3,3.25,3.53,2.3,1.29,1.85,3.25,1.71,2.1,0.0,1.91,0.0,1.8,0.0,0.0,0.0,0.0,8,1,2,2,3,5,3,1508067000,566,0,78,0,10300,1,1,3,5,1,5,8,6,3,1,1,2,4,3,1,68,93,66,56,1.4,3.01,4.42,0,1,0,1,0,0,1,1,1,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,100,58,80,Heidenheim,Holstein Kiel,1.76,1.47,0.8,2.25,0.89,2.11,10,0,1.52,1.64,3.16,34,True,True,True,True,True,True,True,Germany_Bundesliga_2,,,,,2017-10-15 11:30:00
2017-2018,10,2,1,3,3,2,5,3,4,0,0,5,6,7,3,12,9,25,14,52,48,Sportpark Ronhof Thomas Sommer,"Laubenweg 60, Fürth",3,4,2.26,3.44,3.42,1.33,2.1,3.75,1.95,1.83,0.0,2.0,0.0,1.73,0.0,0.0,0.0,0.0,3,1,0,1,1,2,1,1508067000,544,0,75,0,9510,1,1,2,0,1,2,2,3,2,2,1,2,4,3,1,62,43,96,78,1.56,1.3,2.86,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,63,88,50,88,Greuther Fürth,Erzgebirge Aue,1.82,0.82,0.75,1.75,0.44,1.44,38,13,2.16,1.61,3.77,34,True,True,True,False,False,False,True,Germany_Bundesliga_2,,,,,2017-10-15 11:30:00
2017-2018,10,0,2,2,12,3,15,3,2,0,0,6,7,9,7,15,14,15,13,55,45,Continental Arena,"Franz-Josef-Strauß-Allee, Oberisling, Regensburg",3,2,3.62,3.77,2.07,1.24,1.65,2.8,1.53,2.46,0.0,1.73,0.0,2.0,0.0,0.0,0.0,0.0,2,0,1,0,1,1,1,1508067000,541,0,55,0,9791,1,1,6,2,6,1,8,7,1,1,2,1,2,3,1,92,66,122,123,2.03,1.86,3.89,1,0,0,0,1,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,55,68,13,35,Jahn Regensburg,Union Berlin,1.76,1.12,0.75,1.4,1.0,1.67,45,33,1.45,1.11,2.56,34,True,True,False,False,False,False,False,Germany_Bundesliga_2,,,,,2017-10-15 11:30:00
2017-2018,10,3,4,7,4,3,7,1,1,0,0,3,6,9,7,12,13,12,15,49,51,Merck-Stadion am Böllenfalltor,"Nieder-Ramstädter Straße 170, Darmstadt",1,1,2.4,3.63,3.0,1.27,1.78,2.98,1.62,2.2,0.0,1.73,0.0,2.0,0.0,0.0,0.0,0.0,7,1,1,2,3,5,2,1508178600,127,0,68,0,17100,1,1,2,2,2,1,4,3,0,1,1,0,1,1,1,65,45,100,108,1.44,1.57,3.01,0,0,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,78,78,33,65,Darmstadt 98,Nürnberg,1.35,1.88,2.0,2.25,1.67,1.78,23,23,1.64,1.74,3.38,34,True,True,True,True,True,True,True,Germany_Bundesliga_2,,,,,2017-10-16 18:30:00
2017-2018,11,3,0,3,7,2,9,0,1,0,0,9,2,6,2,15,4,14,19,59,41,Audi-Sportpark,"Am Sportpark 1, Ingolstadt",0,1,1.65,4.23,5.53,1.22,1.75,2.75,1.75,2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0,2,0,2,1,1508517000,45,0,55,0,9242,-1,1,-1,-1,-1,-1,-1,-1,0,0,0,1,0,1,-1,0,0,0,0,0.0,0.0,0.0,1,0,1,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,53,78,23,65,Ingolstadt,Heidenheim,1.12,0.71,0.8,1.0,1.1,0.8,48,23,0.0,1.14,1.14,34,True,True,True,False,False,False,False,Germany_Bundesliga_2,,,,,2017-10-20 16:30:00
2017-2018,11,1,0,1,7,3,10,3,4,0,0,5,2,7,6,12,8,13,18,57,43,ESPRIT arena (Düsseldorf),"Arena-Str. 1, Düsseldorf",3,4,2.14,3.73,3.45,1.22,1.8,2.75,1.63,2.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1508517000,545,0,68,0,27674,1,1,6,0,1,3,6,4,1,1,2,3,2,5,1,60,43,89,74,1.54,0.96,2.5,0,0,0,0,0,0,1,1,1,0,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,68,90,45,90,Fortuna Düsseldorf,Darmstadt 98,2.0,1.18,2.6,1.25,2.5,1.5,33,10,1.83,1.46,3.29,34,True,False,False,False,False,False,False,Germany_Bundesliga_2,,,,,2017-10-20 16:30:00
2017-2018,11,1,0,1,2,7,9,0,3,0,0,3,6,2,6,5,12,16,16,35,65,Eintracht-Stadion,", ",0,3,2.38,3.69,3.0,1.25,1.8,3.25,1.64,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1508583600,128,0,50,0,19790,1,1,1,4,1,3,5,4,0,0,0,3,0,3,1,36,48,64,62,0.79,1.52,2.31,0,0,0,0,0,0,1,1,1,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,100,50,80,Eintracht Braunschweig,Bochum,1.41,1.12,1.6,0.8,1.2,1.3,60,0,1.75,1.52,3.27,34,True,False,False,False,False,False,False,Germany_Bundesliga_2,,,,,2017-10-21 11:00:00
2017-2018,11,3,1,4,4,4,8,0,1,0,0,12,2,4,3,16,5,13,16,45,55,Stadion An der Alten Försterei,"Hämmerlingstraße 80-88, Köpenick, Berlin",0,1,1.83,3.94,4.49,1.22,1.72,2.75,1.77,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0,1,1,2,2,1508583600,541,0,58,0,21344,1,1,0,1,4,3,1,7,0,1,0,0,1,0,1,30,20,41,48,2.05,0.6,2.66,0,0,0,0,0,0,1,1,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,55,90,45,55,Union Berlin,Greuther Fürth,1.65,0.53,2.0,0.2,1.8,0.7,45,10,2.23,1.21,3.44,34,True,True,True,True,False,False,True,Germany_Bundesliga_2,,,,,2017-10-21 11:00:00
2017-2018,11,2,1,3,4,6,10,4,3,0,0,5,4,5,6,10,10,13,15,43,57,Holstein-Stadion,"Westring 501, Kiel",4,3,1.77,4.14,4.59,1.14,1.6,2.5,1.61,2.29,0.0,1.83,0.0,1.83,0.0,0.0,0.0,0.0,3,0,0,2,1,3,0,1508583600,566,0,70,0,11224,1,1,3,3,1,3,6,4,2,3,2,0,5,2,1,41,45,62,73,1.28,1.24,2.51,0,0,0,0,0,0,1,1,0,0,2,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,70,90,50,70,Holstein Kiel,Arminia Bielefeld,1.82,1.24,2.0,2.0,2.2,1.7,30,10,1.84,1.34,3.18,34,True,True,True,False,False,False,True,Germany_Bundesliga_2,,,,,2017-10-21 11:00:00
2017-2018,11,2,1,3,4,9,13,2,3,0,1,6,3,2,15,8,18,12,11,44,56,Max-Morlock-Stadion,"Max-Morlock-Platz 1, Nürnberg",2,5,2.14,3.82,3.38,1.18,1.64,2.5,1.57,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0,1,1,2,1,1508671800,127,0,60,0,33601,1,1,2,6,2,3,8,5,1,1,1,3,2,4,1,52,84,95,139,1.31,1.96,3.26,0,1,0,1,0,0,1,1,1,0,1,2,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,70,90,50,60,Nürnberg,Dynamo Dresden,1.65,1.29,1.4,1.6,1.9,1.3,30,10,1.52,1.38,2.9,34,True,True,True,False,False,False,True,Germany_Bundesliga_2,,,,,2017-10-22 11:30:00
2017-2018,11,0,1,1,5,6,11,3,4,0,0,4,6,4,3,8,9,16,17,45,55,Fritz-Walter-Stadion,"Fritz-Walter-Straße 1, Kaiserslautern",3,4,2.53,3.43,2.96,1.33,2.07,3.75,1.8,1.9,0.0,1.8,0.0,1.9,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,1508671800,553,0,55,0,22833,1,1,2,1,3,5,3,8,1,1,2,3,2,5,1,82,74,86,102,1.38,1.53,2.9,0,1,0,0,0,1,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,53,90,20,68,Kaiserslautern,MSV Duisburg,1.12,1.47,1.25,1.4,0.6,0.9,48,10,1.47,1.89,3.36,34,True,False,False,False,False,False,False,Germany_Bundesliga_2,,,,,2017-10-22 11:30:00
2017-2018,11,1,0,1,3,9,12,3,3,1,0,5,6,1,6,6,12,14,22,47,53,Erzgebirgsstadion,"Lößnitzer Str. 95, Aue",5,3,2.14,3.39,3.25,1.28,1.95,3.39,1.72,2.0,0.0,1.8,0.0,1.9,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1508671800,551,0,50,0,7550,1,1,1,3,2,6,4,8,4,1,0,2,5,2,1,33,83,101,103,0.98,1.78,2.76,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,80,20,50,Erzgebirge Aue,Jahn Regensburg,1.53,1.06,1.2,1.2,1.3,0.9,40,20,1.54,1.58,3.12,34,True,False,False,False,False,False,False,Germany_Bundesliga_2,,,,,2017-10-22 11:30:00
2017-2018,11,1,1,2,5,4,9,2,2,0,0,4,4,6,7,10,11,16,11,47,53,BWT-Stadion am Hardtwald,"Jahnstr. 1, Sandhausen",2,2,2.56,3.27,3.05,1.39,2.25,4.1,2.0,1.74,1.66,1.9,2.1,1.8,0.0,0.0,0.0,0.0,2,0,0,1,1,2,0,1508783400,-1,0,10,0,8514,1,1,2,2,3,2,4,5,0,1,2,1,1,3,1,53,59,108,91,1.3,1.4,2.71,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,40,0,30,Sandhausen,St. Pauli,1.53,1.18,2.4,2.4,1.7,1.7,80,60,1.23,1.41,2.64,34,True,True,False,False,False,False,True,Germany_Bundesliga_2,,,,,2017-10-23 18:30:00
2017-2018,12,1,1,2,7,7,14,1,3,0,0,7,4,1,7,8,11,13,17,57,43,Millerntor-Stadion,"Auf dem Heiligengeistfeld, Hamburg",1,3,2.04,3.29,4.32,1.39,2.29,4.33,2.0,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0,1,1,1,1509121800,-1,0,70,0,28742,1,1,3,3,4,4,6,8,0,1,1,2,1,3,1,66,45,78,57,1.47,1.29,2.77,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,90,50,80,St. Pauli,Erzgebirge Aue,1.35,0.82,1.0,1.4,1.64,1.45,40,10,1.51,1.53,3.04,34,True,True,False,False,False,False,True,Germany_Bundesliga_2,,,,,2017-10-27 16:30:00
2017-2018,12,1,3,4,10,5,15,3,3,1,1,3,9,9,5,12,14,13,6,52,48,SchücoArena,"Melanchthonstraße 31a, Bielefeld",5,4,3.56,3.63,2.14,1.26,1.9,3.35,1.69,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,2,0,1,1,3,1509121800,45,0,30,0,15005,-1,1,-1,-1,-1,-1,-1,-1,1,3,3,1,4,4,-1,0,0,0,0,0.0,0.0,0.0,0,1,0,1,0,0,1,1,0,0,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,80,50,70,Arminia Bielefeld,Ingolstadt,1.59,1.53,1.4,1.4,1.55,1.27,60,20,1.67,0.0,1.67,34,True,True,True,True,False,False,True,Germany_Bundesliga_2,,,,,2017-10-27 16:30:00
2017-2018,12,1,1,2,4,4,8,1,3,0,0,6,8,4,5,10,13,16,13,31,69,Merck-Stadion am Böllenfalltor,"Nieder-Ramstädter Straße 170, Darmstadt",1,3,3.64,3.81,2.05,1.16,1.57,2.5,1.49,2.56,0.0,1.8,0.0,1.9,0.0,0.0,0.0,0.0,2,1,1,0,0,0,2,1509188400,-1,0,74,0,15500,1,1,2,2,2,2,4,4,1,1,0,2,2,2,1,53,75,84,140,1.44,1.93,3.37,0,0,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,92,92,65,92,Darmstadt 98,Holstein Kiel,1.35,1.47,1.67,2.4,1.36,2.27,9,9,1.6,1.91,3.51,34,True,True,False,False,False,False,True,Germany_Bundesliga_2,,,,,2017-10-28 11:00:00
2017-2018,12,2,1,3,4,2,6,2,2,0,0,6,4,3,6,9,10,16,17,50,50,Sportpark Ronhof Thomas Sommer,"Laubenweg 60, Fürth",2,2,2.57,3.21,3.09,1.4,2.44,4.0,1.95,1.83,1.8,2.1,1.9,1.66,0.0,0.0,0.0,0.0,3,1,0,1,1,2,1,1509188400,544,0,60,0,6870,1,1,1,0,3,2,1,5,0,0,2,2,0,4,1,47,41,90,111,1.33,1.22,2.55,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,80,30,80,Greuther Fürth,Sandhausen,1.82,1.0,1.2,1.0,0.64,1.64,40,20,2.01,1.35,3.36,34,True,True,True,False,False,False,True,Germany_Bundesliga_2,,,,,2017-10-28 11:00:00
2017-2018,12,3,1,4,7,2,9,2,0,0,0,9,4,12,2,21,6,18,16,49,51,Continental Arena,"Franz-Josef-Strauß-Allee, Oberisling, Regensburg",2,0,2.18,3.37,3.71,1.33,2.01,3.5,1.87,1.9,0.0,1.83,0.0,1.83,0.0,0.0,0.0,0.0,4,2,1,1,0,1,3,1509188400,563,0,37,0,10081,1,1,3,1,4,1,4,5,0,0,2,0,0,2,1,39,29,63,61,2.22,0.87,3.1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,82,27,64,Jahn Regensburg,Kaiserslautern,1.76,0.94,0.6,0.17,0.82,0.55,55,19,1.57,1.17,2.74,34,True,True,True,True,False,False,True,Germany_Bundesliga_2,,,,,2017-10-28 11:00:00
