season,game_week,homeGoalCount,awayGoalCount,totalGoalCount,team_a_corners,team_b_corners,totalCornerCount,team_a_yellow_cards,team_b_yellow_cards,team_a_red_cards,team_b_red_cards,team_a_shotsOnTarget,team_b_shotsOnTarget,team_a_shotsOffTarget,team_b_shotsOffTarget,team_a_shots,team_b_shots,team_a_fouls,team_b_fouls,team_a_possession,team_b_possession,stadium_name,stadium_location,team_a_cards_num,team_b_cards_num,avg_odds_ft_1,avg_odds_ft_x,avg_odds_ft_2,avg_odds_ft_over15,avg_odds_ft_over25,avg_odds_ft_over35,avg_odds_btts_yes,avg_odds_btts_no,avg_odds_corners_over_85,avg_odds_corners_over_95,avg_odds_corners_under_85,avg_odds_corners_under_95,avg_odds_1st_half_over05,avg_odds_1st_half_over15,avg_odds_1st_half_under05,avg_odds_1st_half_under15,overallGoalCount,ht_goals_team_a,ht_goals_team_b,goals_2hg_team_a,goals_2hg_team_b,GoalCount_2hg,HTGoalCount,date_unix,winningTeam,no_home_away,btts_potential,goalTimingDisabled,attendance,corner_timings_recorded,card_timings_recorded,team_a_fh_corners,team_b_fh_corners,team_a_2h_corners,team_b_2h_corners,corner_fh_count,corner_2h_count,team_a_fh_cards,team_b_fh_cards,team_a_2h_cards,team_b_2h_cards,total_fh_cards,total_2h_cards,attacks_recorded,team_a_dangerous_attacks,team_b_dangerous_attacks,team_a_attacks,team_b_attacks,team_a_xg,team_b_xg,total_xg,team_a_penalties_won,team_b_penalties_won,team_a_penalty_goals,team_b_penalty_goals,team_a_penalty_missed,team_b_penalty_missed,pens_recorded,goal_timings_recorded,team_a_0_10_min_goals,team_b_0_10_min_goals,team_a_corners_0_10_min,team_b_corners_0_10_min,team_a_cards_0_10_min,team_b_cards_0_10_min,throwins_recorded,team_a_throwins,team_b_throwins,freekicks_recorded,team_a_freekicks,team_b_freekicks,goalkicks_recorded,team_a_goalkicks,team_b_goalkicks,o25_potential,o15_potential,o15HT_potential,o05HT_potential,home_name,away_name,home_ppg,away_ppg,pre_match_home_ppg,pre_match_away_ppg,pre_match_teamA_overall_ppg,pre_match_teamB_overall_ppg,u25_potential,u15_potential,team_a_xg_prematch,team_b_xg_prematch,total_xg_prematch,matches_completed_minimum,over05,over15,over25,over35,over45,over55,btts,league,temperature_celsius,wind_speed,humidity,clouds,date
2016,3,2,3,5,5,3,8,0,2,0,0,6,3,2,3,8,6,16,14,49,51,Savon Sanomat Areena,"Kaartokatu 6, Kuopio",0,2,2.5,3.28,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,3,1,0,1,4,1460647800,414,0,0,0,1550,-1,1,-1,-1,-1,-1,-1,-1,0,0,0,2,0,2,-1,0,0,0,0,0.0,0.0,0.0,1,1,1,1,0,0,1,1,0,1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,50,KuPS,PK-35 Vantaa,1.88,0.47,0.0,0.0,0.0,0.0,50,50,0.0,0.0,0.0,33,True,True,True,True,True,False,True,Finland_Veikkausliiga,,,,,2016-04-14 15:30:00
2016,3,2,2,4,5,5,10,4,2,0,0,9,0,5,5,14,5,19,22,53,47,Rovaniemen Keskuskenttä,"Poromiehentie 2, Rovaniemi",4,2,4.29,3.42,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,2,0,0,0,4,1460647800,-1,0,0,0,2475,-1,1,-1,-1,-1,-1,-1,-1,1,2,3,0,3,3,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,RoPS,HJK,1.94,1.31,0.0,0.0,1.5,3.0,0,0,0.0,0.0,0.0,33,True,True,True,True,False,False,True,Finland_Veikkausliiga,,,,,2016-04-14 15:30:00
2016,4,1,2,3,-1,-1,-1,1,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Rovaniemen Keskuskenttä,"Poromiehentie 2, Rovaniemi",1,2,3.1,3.27,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,1,1,2,1,1460894400,410,0,0,0,488,-1,1,-1,-1,-1,-1,-1,-1,0,0,1,2,0,3,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,75,0,75,PS Kemi,Mariehamn,1.19,1.75,0.0,1.5,0.0,2.0,100,25,0.0,0.0,0.0,33,True,True,True,False,False,False,True,Finland_Veikkausliiga,,,,,2016-04-17 12:00:00
2016,4,0,2,2,6,3,9,2,1,1,0,14,4,2,2,16,6,13,12,49,51,Myyrmäen jalkapallostadion,"Raappavuorentie 6, Myyrmäki, Vantaa",4,1,2.34,3.33,3.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,2,0,1460898000,408,0,75,0,857,-1,1,-1,-1,-1,-1,-1,-1,1,0,2,1,1,3,-1,0,0,0,0,0.0,0.0,0.0,0,1,0,1,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,75,100,25,100,PK-35 Vantaa,VPS,0.69,1.35,0.0,0.0,1.0,0.0,25,0,0.0,0.0,0.0,33,True,True,False,False,False,False,False,Finland_Veikkausliiga,,,,,2016-04-17 13:00:00
2016,4,2,1,3,7,3,10,3,2,0,0,5,3,6,4,11,7,16,13,57,43,Telia 5G -areena,"Urheilukatu 1, Helsinki",3,2,1.89,3.45,4.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,2,0,2,1,1460993400,412,0,25,0,5237,-1,1,-1,-1,-1,-1,-1,-1,0,1,3,1,1,4,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,100,0,75,HJK,SJK,2.18,1.25,3.0,3.0,2.33,1.5,75,0,0.0,0.0,0.0,33,True,True,True,False,False,False,True,Finland_Veikkausliiga,,,,,2016-04-18 15:30:00
2016,4,3,1,4,4,5,9,3,1,0,0,3,0,5,3,8,3,14,9,54,46,Veritas Stadion,"Hippoksentie 6, Åbo",3,1,1.71,3.73,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,1,3,0,3,1,1460993400,406,0,50,0,1792,-1,1,-1,-1,-1,-1,-1,-1,0,0,3,1,0,4,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,50,0,0,Inter Turku,KuPS,1.12,1.12,1.0,0.0,2.0,0.0,50,0,0.0,0.0,0.0,33,True,True,True,True,False,False,True,Finland_Veikkausliiga,,,,,2016-04-18 15:30:00
2016,4,2,2,4,-1,-1,-1,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Kisapuisto,"Kariniemenkatu 6, Lahti",1,1,2.03,3.4,4.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,1,0,1,1,3,1460993400,-1,0,0,0,1911,-1,1,-1,-1,-1,-1,-1,-1,0,0,1,1,0,2,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,50,0,50,Lahti,HIFK,1.59,1.0,0.0,3.0,1.0,1.5,50,0,0.0,0.0,0.0,33,True,True,True,True,False,False,True,Finland_Veikkausliiga,,,,,2016-04-18 15:30:00
2016,5,0,2,2,-1,-1,-1,1,2,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Jouppilanvuoren tekonurmi (Seinäjoki),"Alaseinäjoenkatu 9, Seinäjoki",3,2,1.65,3.82,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,2,0,1461502800,407,0,0,0,1782,-1,1,-1,-1,-1,-1,-1,-1,0,0,2,2,0,4,-1,0,0,0,0,0.0,0.0,0.0,0,1,0,1,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,100,SJK,Ilves,2.35,1.18,0.0,3.0,1.0,3.0,100,100,0.0,0.0,0.0,33,True,True,False,False,False,False,False,Finland_Veikkausliiga,,,,,2016-04-24 13:00:00
2016,5,2,0,2,7,4,11,1,0,0,0,4,4,3,4,7,8,20,7,45,55,Savon Sanomat Areena,"Kaartokatu 6, Kuopio",1,0,3.91,3.36,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,1,0,1,1,1461502800,411,0,75,0,1602,-1,1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,1,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,75,25,50,KuPS,Lahti,1.88,0.94,0.0,1.0,0.0,1.0,75,25,0.0,0.0,0.0,33,True,True,False,False,False,False,False,Finland_Veikkausliiga,,,,,2016-04-24 13:00:00
2016,5,0,0,0,5,5,10,0,2,0,0,3,2,1,4,4,6,14,14,55,45,Kaarlen kenttä,"Kaarlenkenttä, Vaasa",0,2,3.07,3.38,2.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1461502800,-1,0,50,0,1492,-1,1,-1,-1,-1,-1,-1,-1,0,0,0,2,0,2,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,50,0,50,VPS,Inter Turku,1.88,0.81,0.0,3.0,1.5,2.33,0,0,0.0,0.0,0.0,33,False,False,False,False,False,False,False,Finland_Veikkausliiga,,,,,2016-04-24 13:00:00
