team_name,total_games,home_games,away_games,home_avg_0_10_min_goals,home_avg_2h_cards,home_avg_2h_corners,home_avg_attacks,home_avg_cards_0_10_min,home_avg_cards_num,home_avg_corners,home_avg_corners_0_10_min,home_avg_dangerous_attacks,home_avg_fh_cards,home_avg_fh_corners,home_avg_fouls,home_avg_freekicks,home_avg_goalkicks,home_avg_goals_conceded,home_avg_goals_scored,home_avg_penalties_won,home_avg_penalty_goals,home_avg_penalty_missed,home_avg_possession,home_avg_red_cards,home_avg_shots,home_avg_shotsOffTarget,home_avg_shotsOnTarget,home_avg_throwins,home_avg_xg,home_avg_yellow_cards,away_avg_0_10_min_goals,away_avg_2h_cards,away_avg_2h_corners,away_avg_attacks,away_avg_cards_0_10_min,away_avg_cards_num,away_avg_corners,away_avg_corners_0_10_min,away_avg_dangerous_attacks,away_avg_fh_cards,away_avg_fh_corners,away_avg_fouls,away_avg_freekicks,away_avg_goalkicks,away_avg_goals_conceded,away_avg_goals_scored,away_avg_penalties_won,away_avg_penalty_goals,away_avg_penalty_missed,away_avg_possession,away_avg_red_cards,away_avg_shots,away_avg_shotsOffTarget,away_avg_shotsOnTarget,away_avg_throwins,away_avg_xg,away_avg_yellow_cards,totalGoalCount,totalCornerCount,overallGoalCount,ht_goals_team_a,ht_goals_team_b,goals_2hg_team_a,goals_2hg_team_b,GoalCount_2hg,HTGoalCount,corner_fh_count,corner_2h_count,over05,over15,over25,over35,over45,over55,btts,avg_odds_ft_1,avg_pinnacle_ft_1_odd,avg_odds_ft_x,avg_pinnacle_ft_x_odd,avg_odds_ft_2,avg_pinnacle_ft_2_odd,avg_odds_1st_half_over05,avg_odds_1st_half_over15,avg_odds_1st_half_under05,avg_odds_1st_half_under15,avg_odds_btts_no,avg_odds_btts_yes,avg_odds_corners_over_85,avg_odds_corners_over_95,avg_odds_corners_under_85,avg_odds_corners_under_95,avg_odds_ft_over15,avg_odds_ft_over25,avg_odds_ft_over35,avg_pinnacle_1st_half_over05_odd,avg_pinnacle_1st_half_over15_odd,avg_pinnacle_1st_half_under05_odd,avg_pinnacle_1st_half_under15_odd,avg_pinnacle_btts_no_odd,avg_pinnacle_btts_yes_odd,avg_pinnacle_corners_over_85_odd,avg_pinnacle_corners_over_95_odd,avg_pinnacle_corners_under_85_odd,avg_pinnacle_corners_under_95_odd,avg_pinnacle_ft_over15_odd,avg_pinnacle_ft_over25_odd,avg_pinnacle_ft_over35_odd,total_avg_0_10_min_goals,total_avg_2h_cards,total_avg_2h_corners,total_avg_attacks,total_avg_cards_0_10_min,total_avg_cards_num,total_avg_corners,total_avg_corners_0_10_min,total_avg_dangerous_attacks,total_avg_fh_cards,total_avg_fh_corners,total_avg_fouls,total_avg_freekicks,total_avg_goalkicks,total_avg_penalties_won,total_avg_penalty_goals,total_avg_penalty_missed,total_avg_possession,total_avg_red_cards,total_avg_shots,total_avg_shotsOffTarget,total_avg_shotsOnTarget,total_avg_throwins,total_avg_xg,total_avg_yellow_cards
Anyang,38,19,19,0.05,1.21,2.84,105.47,0.0,1.74,5.32,0.58,69.42,0.37,2.42,10.26,11.37,7.26,1.16,1.53,0.05,0.05,0.0,49.53,0.16,13.89,8.95,4.95,18.68,1.73,1.42,0.21,1.68,2.0,93.74,0.0,2.53,3.16,0.16,57.58,0.84,1.0,12.11,8.53,10.53,1.32,1.05,0.05,0.05,0.0,42.89,0.0,11.58,7.47,4.11,18.79,1.44,2.53,2.53,9.55,2.53,0.5,0.61,0.92,0.5,1.42,1.11,4.08,5.32,94.74,73.68,55.26,23.68,5.26,0.0,60.53,2.8,3.06,3.27,3.43,3.55,3.98,1.43,2.95,2.72,1.37,1.95,1.82,1.7,2.25,1.97,1.59,1.33,2.04,3.56,1.47,3.17,2.8,1.38,2.01,1.87,1.77,2.21,2.05,1.65,1.35,2.12,3.77,0.13,1.44,2.42,99.6,0.0,2.13,4.24,0.37,63.5,0.6,1.71,11.18,9.95,8.9,0.05,0.05,0.0,46.21,0.08,12.74,8.21,4.53,18.74,1.58,1.97
Daegu,38,18,20,0.06,1.0,2.89,110.67,0.0,1.61,5.33,0.28,68.0,0.61,1.94,9.67,11.89,7.17,1.44,1.33,0.17,0.17,0.0,50.06,0.0,14.94,10.33,4.61,18.56,1.76,1.61,0.1,1.1,2.05,97.55,0.0,1.75,3.75,0.55,55.9,0.55,1.65,10.75,11.8,7.25,2.05,1.15,0.1,0.1,0.0,47.45,0.1,11.45,7.5,3.95,20.65,1.41,1.55,3.0,9.95,3.0,0.68,0.55,1.03,0.74,1.76,1.24,4.53,5.05,97.37,84.21,65.79,42.11,10.53,0.0,71.05,3.21,3.41,3.56,3.8,4.11,4.48,1.35,2.64,3.01,1.46,2.1,1.69,1.67,2.23,2.16,1.71,1.24,1.79,2.94,1.41,2.88,3.03,1.46,2.17,1.74,1.66,2.08,2.19,1.74,1.27,1.85,3.09,0.08,1.05,2.45,103.76,0.0,1.68,4.5,0.42,61.63,0.58,1.79,10.24,11.84,7.21,0.13,0.13,0.0,48.69,0.05,13.1,8.84,4.26,19.66,1.58,1.58
Daejeon Citizen,38,19,19,0.05,1.26,2.53,119.26,0.0,1.79,4.21,0.26,69.79,0.47,1.68,10.05,11.0,7.05,1.05,1.37,0.11,0.11,0.0,52.79,0.16,11.79,7.32,4.47,16.89,1.57,1.58,0.32,1.05,1.21,95.32,0.16,1.95,3.53,0.05,60.32,0.89,1.58,11.32,8.68,9.32,1.37,1.68,0.21,0.21,0.0,47.89,0.11,11.16,7.0,4.16,17.21,1.43,1.84,2.74,8.76,2.74,0.45,0.5,0.92,0.87,1.79,0.95,3.61,4.47,92.11,81.58,55.26,34.21,10.53,0.0,60.53,2.38,2.5,3.3,3.5,3.24,3.37,1.39,2.83,2.85,1.4,2.04,1.76,1.83,2.48,1.9,1.55,1.28,1.95,3.34,1.45,3.09,2.88,1.4,2.12,1.79,1.84,2.31,1.97,1.58,1.31,2.0,3.47,0.18,1.16,1.87,107.29,0.08,1.87,3.87,0.16,65.06,0.68,1.63,10.68,9.84,8.18,0.16,0.16,0.0,50.34,0.14,11.48,7.16,4.32,17.05,1.5,1.71
FC Seoul,38,19,19,0.05,1.26,3.32,105.37,0.0,1.84,5.74,0.32,68.89,0.58,2.11,8.74,11.68,5.63,1.47,1.68,0.11,0.11,0.0,56.11,0.05,17.84,12.05,5.79,19.95,2.03,1.79,0.05,1.05,3.21,98.26,0.0,1.58,5.42,0.42,68.21,0.53,2.11,10.79,9.79,6.95,1.26,0.95,0.05,0.05,0.0,52.26,0.0,14.21,9.47,4.74,18.53,1.72,1.58,2.68,8.89,2.68,0.55,0.5,0.92,0.71,1.63,1.05,3.74,4.82,86.84,68.42,50.0,34.21,18.42,5.26,63.16,1.96,1.99,3.26,3.51,2.31,2.37,1.44,3.02,2.7,1.36,1.91,1.85,1.75,2.34,1.99,1.6,1.34,2.09,3.76,1.47,3.14,2.81,1.39,1.96,1.92,1.78,2.22,2.04,1.64,1.37,2.16,3.9,0.05,1.16,3.26,101.82,0.0,1.71,5.58,0.37,68.55,0.56,2.11,9.76,10.74,6.29,0.08,0.08,0.0,54.18,0.02,16.03,10.76,5.26,19.24,1.88,1.68
Gangwon,38,19,19,0.0,1.11,2.42,98.0,0.05,1.79,4.79,0.37,61.42,0.68,1.95,10.11,11.53,5.89,1.05,0.95,0.05,0.05,0.0,51.11,0.0,11.11,6.84,4.26,20.79,1.45,1.79,0.11,1.32,2.11,94.16,0.05,2.32,3.84,0.42,53.42,0.89,1.74,13.0,11.05,8.42,1.11,1.0,0.11,0.11,0.0,46.32,0.16,9.74,6.58,3.16,17.95,1.23,2.05,2.05,8.55,2.05,0.24,0.53,0.79,0.5,1.29,0.76,3.55,4.58,84.21,55.26,39.47,18.42,5.26,2.63,39.47,2.63,2.88,3.13,3.32,3.22,3.46,1.46,3.1,2.63,1.34,1.86,1.9,1.84,2.46,1.91,1.55,1.38,2.17,3.97,1.5,3.27,2.69,1.36,1.9,1.98,1.88,2.37,1.92,1.56,1.41,2.27,4.18,0.05,1.22,2.26,96.08,0.05,2.06,4.32,0.4,57.42,0.78,1.84,11.56,11.29,7.15,0.08,0.08,0.0,48.72,0.08,10.42,6.71,3.71,19.37,1.34,1.92
Gwangju,38,19,19,0.11,1.11,1.95,112.63,0.05,1.79,3.63,0.32,77.37,0.68,1.63,10.0,13.84,7.11,1.05,1.21,0.16,0.16,0.0,50.0,0.11,12.16,8.37,3.79,16.89,1.6,1.68,0.05,1.32,2.05,96.47,0.21,2.42,4.37,0.42,57.79,1.11,2.05,10.68,11.0,8.42,1.11,0.89,0.16,0.16,0.0,47.21,0.05,9.68,6.16,3.53,17.32,1.28,2.37,2.13,8.21,2.13,0.47,0.42,0.68,0.55,1.24,0.89,3.34,4.61,92.11,57.89,36.84,15.79,7.89,2.63,42.11,2.43,2.54,3.14,3.27,3.1,3.29,1.46,3.13,2.56,1.33,1.85,1.93,1.83,2.53,1.9,1.54,1.39,2.2,4.0,1.52,3.3,2.62,1.35,1.87,2.0,1.89,2.34,1.92,1.57,1.43,2.34,4.37,0.08,1.22,2.0,104.55,0.13,2.1,4.0,0.37,67.58,0.9,1.84,10.34,12.42,7.76,0.16,0.16,0.0,48.6,0.08,10.92,7.26,3.66,17.1,1.44,2.02
Jeju United,38,18,20,0.06,1.44,2.33,93.94,0.06,2.33,4.06,0.17,61.17,0.78,1.72,12.0,12.22,7.17,1.33,1.22,0.06,0.06,0.0,51.22,0.28,13.33,9.11,4.22,22.22,1.58,1.94,0.0,1.15,1.6,101.6,0.0,2.05,3.75,0.35,59.0,0.8,1.8,11.8,11.4,7.3,1.45,0.9,0.1,0.1,0.0,50.05,0.15,11.55,7.5,4.05,18.4,1.44,1.8,2.45,9.16,2.45,0.42,0.34,0.92,0.76,1.68,0.76,3.84,4.97,92.11,71.05,44.74,23.68,7.89,2.63,55.26,2.74,2.99,3.32,3.54,3.63,3.98,1.4,2.85,2.83,1.38,1.99,1.78,1.7,2.25,2.09,1.67,1.3,1.98,3.43,1.44,3.07,2.91,1.41,2.08,1.82,1.72,2.14,2.11,1.7,1.32,2.02,3.54,0.03,1.29,1.95,97.97,0.03,2.18,3.9,0.26,60.03,0.79,1.76,11.89,11.79,7.24,0.08,0.08,0.0,50.6,0.21,12.39,8.26,4.13,20.21,1.51,1.87
Jeonbuk Motors,38,20,18,0.15,1.5,2.5,117.6,0.0,1.95,4.8,0.35,83.2,0.4,2.25,10.65,10.35,6.8,1.05,1.9,0.25,0.25,0.0,52.55,0.05,13.05,8.05,5.0,18.7,1.78,1.85,0.06,1.61,2.56,94.83,0.06,2.67,3.89,0.28,57.5,1.06,1.28,13.28,10.72,9.78,0.61,1.44,0.11,0.11,0.0,47.28,0.0,10.39,6.83,3.56,16.39,1.32,2.67,2.53,8.66,2.53,0.61,0.53,0.68,0.71,1.39,1.13,3.42,5.11,92.11,76.32,50.0,26.32,7.89,0.0,55.26,1.95,2.08,3.38,3.57,2.31,2.4,1.39,2.8,2.86,1.41,2.01,1.76,1.74,2.36,2.02,1.62,1.29,1.94,3.36,1.44,3.05,2.89,1.41,2.09,1.82,1.76,2.2,2.06,1.65,1.32,2.02,3.51,0.11,1.55,2.53,106.81,0.03,2.29,4.37,0.32,71.03,0.71,1.79,11.9,10.53,8.21,0.18,0.18,0.0,50.05,0.03,11.79,7.47,4.32,17.61,1.56,2.24
Pohang Steelers,38,19,19,0.11,0.95,2.63,102.16,-0.05,1.58,5.05,0.26,66.42,0.58,2.0,11.16,13.16,6.53,1.16,1.11,0.21,0.21,0.0,52.89,0.05,14.32,9.53,4.79,20.11,1.72,1.47,0.11,0.84,1.79,107.21,0.05,1.68,3.68,0.21,60.21,0.74,1.89,12.37,11.68,8.63,1.26,1.05,0.11,0.11,0.0,47.32,0.11,9.53,6.0,3.53,20.0,1.29,1.47,2.29,8.03,2.29,0.68,0.42,0.5,0.68,1.18,1.11,3.37,4.34,92.11,63.16,39.47,21.05,10.53,2.63,47.37,2.51,2.68,3.21,3.4,2.78,3.04,1.43,2.95,2.74,1.37,1.95,1.81,1.83,2.46,1.91,1.54,1.33,2.06,3.62,1.47,3.19,2.78,1.37,2.01,1.87,1.85,2.32,1.96,1.58,1.36,2.14,3.81,0.11,0.89,2.21,104.68,0.0,1.63,4.36,0.24,63.32,0.66,1.94,11.76,12.42,7.58,0.16,0.16,0.0,50.1,0.08,11.92,7.76,4.16,20.05,1.5,1.47
Sangju Sangmu,38,20,18,0.05,0.85,2.9,106.5,0.0,1.2,5.8,0.45,71.7,0.3,2.9,10.75,10.15,6.1,0.95,1.4,0.15,0.15,0.0,52.85,0.05,15.35,10.1,5.25,17.9,1.85,1.1,0.06,1.33,2.78,96.72,0.0,1.78,4.83,0.28,70.28,0.44,1.56,12.0,7.89,7.17,1.44,1.72,0.0,0.0,0.0,49.0,0.0,14.28,9.22,5.06,18.61,1.76,1.78,2.74,9.26,2.74,0.61,0.53,0.82,0.79,1.61,1.13,4.05,4.89,89.47,71.05,52.63,31.58,21.05,2.63,52.63,2.14,2.36,3.39,3.64,2.7,2.92,1.36,2.69,3.01,1.45,2.15,1.67,1.72,2.29,2.05,1.63,1.25,1.83,3.04,1.41,2.89,3.03,1.45,2.25,1.7,1.75,2.19,2.08,1.66,1.27,1.87,3.13,0.05,1.08,2.84,101.87,0.0,1.47,5.34,0.37,71.03,0.37,2.27,11.34,9.08,6.61,0.08,0.08,0.0,51.03,0.03,14.84,9.68,5.16,18.24,1.81,1.42
